B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CLOUDY_PIXEL_PERCENTAGE,MEAN_SOLAR_ZENITH_ANGLE,NODATA_PIXEL_PERCENTAGE,SENSING_ORBIT_NUMBER,SPACECRAFT_NAME,date,lat,lon,PID
181,1693,1037,235,464,462,853,1806,2100,2482,2434,2739,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.91140417105184,70.0400457233691,ID_UsNmKa
181,1693,1037,294,539,603,853,1806,2100,2562,2434,2739,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.91131373345848,70.04003878392784,ID_UsNmKa
122,1480,798,184,452,297,807,2162,2727,2866,2945,2813,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.88846229812964,70.08274883388285,ID_yKtuqf
120,1979,1183,244,467,549,1016,2084,2323,2514,2729,2711,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.8884625375554,70.08283958942036,ID_yKtuqf
122,1435,785,164,381,266,756,2058,2383,2360,2586,2813,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.88837185906852,70.08274190488815,ID_yKtuqf
122,1844,1024,286,512,543,1076,1845,2185,2314,2476,2459,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.89681551541962,70.06179334471936,ID_M1LHh0
122,1748,953,296,529,546,1021,1982,2322,2540,2651,2459,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.89681575986816,70.06188410187343,ID_M1LHh0
122,1844,1024,252,500,549,1076,1845,2185,2392,2476,2459,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.896725077052004,70.06178641312597,ID_M1LHh0
122,1748,953,274,517,560,1021,1982,2322,2464,2651,2459,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.89672532149776,70.06187717025949,ID_M1LHh0
366,2879,1985,714,960,1296,1513,1985,2129,2246,2452,2450,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92994511973045,69.85998563787119,ID_JuJQGn
402,2801,1909,729,977,1332,1517,1981,2418,2424,2530,2497,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92994541052505,69.86007639930882,ID_JuJQGn
366,2889,2109,741,1002,1340,1623,1969,2095,2212,2421,2450,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92985468836104,69.85997872282005,ID_JuJQGn
248,2447,1609,443,774,836,1338,1970,2231,2392,2525,2297,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.93309885621571,69.85668799207413,ID_fjT53q
248,2205,1462,397,670,736,1132,1731,2012,2360,2238,2297,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.93300813327778,69.85659031296143,ID_fjT53q
248,2447,1609,485,811,878,1338,1970,2231,2692,2525,2297,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.933008424989396,69.85668107503244,ID_fjT53q
268,2484,1630,389,647,766,1219,1862,2074,2258,2416,2464,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.9200559260401,69.8775588477687,ID_tm07L1
268,2532,1710,462,660,878,1281,1816,2202,2324,2510,2464,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92005621241377,69.87764960728322,ID_tm07L1
341,2936,2094,512,706,851,1450,1905,2132,2030,2488,2555,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.927992102121074,69.87126942283278,ID_51UVKE
352,2726,1967,595,877,1096,1448,1904,2118,2314,2363,2453,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92799239030924,69.87136018403632,ID_51UVKE
374,3264,2461,622,907,1122,1623,2110,2347,2408,2684,2730,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.931314277842326,69.89266602927472,ID_qTGFpq
374,2880,1928,502,747,896,1343,2083,2379,2546,2798,2730,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.931223561674685,69.89256834334245,ID_qTGFpq
374,3130,2350,550,814,984,1519,2058,2356,2474,2716,2730,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.931223845309646,69.89265910566873,ID_qTGFpq
347,2932,1972,600,876,1116,1363,1981,2286,2436,2646,2542,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.93861796335074,69.88641981003909,ID_85E1RT
347,2968,2043,596,866,1158,1470,2013,2260,2332,2589,2542,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.93861824873958,69.88651057393864,ID_85E1RT
347,2932,1972,529,788,985,1363,1981,2286,2566,2646,2542,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.93852753109299,69.88641288150319,ID_85E1RT
347,2968,2043,600,882,1152,1470,2013,2260,2492,2589,2542,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.9385278164786,69.88650364538202,ID_85E1RT
396,3035,2063,575,811,1066,1453,1953,2193,2308,2571,2606,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94223211129558,69.88569860520295,ID_Cex210
396,3035,2063,487,704,913,1453,1953,2193,2298,2571,2606,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94223239703534,69.88578936991307,ID_Cex210
396,3035,2063,474,675,889,1453,1953,2193,2256,2571,2606,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94214196482631,69.8857824383829,ID_Cex210
137,1876,1124,291,479,501,949,2113,2562,2696,2868,2726,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.93526481782671,69.91293177290626,ID_RCKm8u
137,1876,1124,332,544,568,949,2113,2562,2624,2868,2726,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.93526509715447,69.91302253651085,ID_RCKm8u
137,1876,1124,246,460,400,949,2113,2562,2808,2868,2726,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.935174384609745,69.91292484130138,ID_RCKm8u
249,2460,1481,370,575,679,1119,1918,2330,2368,2610,2661,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92503712491454,69.93900748507045,ID_JtCEnG
249,2460,1481,405,613,691,1119,1918,2330,2474,2610,2661,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92494669072413,69.939000556477,ID_JtCEnG
278,2201,1327,415,743,763,1298,2263,2658,2824,2968,2923,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92793293017551,69.93986457909506,ID_kF16hs
278,2201,1327,411,727,753,1298,2263,2658,2710,2968,2923,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92784249597647,69.93985764779146,ID_kF16hs
225,2674,1658,442,758,751,1313,2164,2484,2754,2814,2794,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94331247735806,69.94295015055285,ID_cqeZ43
225,2674,1658,444,746,773,1313,2164,2484,2554,2814,2794,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.943312750435496,69.94304091649722,ID_cqeZ43
225,2674,1658,435,699,810,1313,2164,2484,2418,2814,2794,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94322231623783,69.9430339711073,ID_cqeZ43
304,3007,1834,454,771,735,1388,2466,2837,2952,3250,3216,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.9342887676862,69.97946238103845,ID_qz2ZzT
304,2900,1745,481,789,775,1335,2521,2928,2998,3266,3216,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.934198332202094,69.97945543528623,ID_qz2ZzT
304,2900,1745,497,804,814,1335,2521,2928,3024,3266,3216,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.934198596711425,69.97954619973834,ID_qz2ZzT
448,3214,2527,678,970,1168,1579,2265,2531,2722,2863,2838,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.9276123625922,69.9843943913784,ID_oUQwRS
448,3237,2540,701,982,1178,1577,2291,2598,2736,2917,2838,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92752192689849,69.98438745032703,ID_oUQwRS
448,3237,2540,715,1007,1218,1577,2291,2598,2670,2917,2838,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.927522189979236,69.98447821333698,ID_oUQwRS
135,1682,893,292,483,470,896,2025,2393,2512,2735,2552,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.93470639878484,69.9988230478478,ID_8i2DYq
135,1492,765,230,453,376,842,2144,2643,2498,2948,2552,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.93461596266902,69.99881609736997,ID_8i2DYq
135,1616,881,280,472,467,794,1798,2108,2126,2375,2552,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.9346162229025,69.99890686221126,ID_8i2DYq
191,2062,1217,328,568,599,994,1918,2188,2342,2539,2635,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92993273426338,70.00526206962189,ID_rGDts1
191,2062,1217,314,467,503,994,1918,2188,2232,2539,2635,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.929932992834566,70.00535283349393,ID_rGDts1
191,2062,1217,265,473,479,994,1918,2188,2260,2539,2635,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.929842297905424,70.00525512185203,ID_rGDts1
191,2062,1217,261,401,404,994,1918,2188,2332,2539,2635,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.92984255647367,70.0053458857034,ID_rGDts1
488,3024,2286,851,1070,1422,1704,2009,2246,2254,2510,2592,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94409950325014,69.84763913782996,ID_FqD9oj
488,3399,2648,960,1292,1722,2056,2356,2562,2578,2919,2592,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94409979754471,69.84772990225855,ID_FqD9oj
488,3024,2286,869,1180,1540,1704,2009,2246,2354,2510,2592,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94400907243558,69.84763221329516,ID_FqD9oj
488,3399,2648,938,1284,1704,2056,2356,2562,2634,2919,2592,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94400936672681,69.847722977703,ID_FqD9oj
441,2754,2083,700,940,1056,1409,1774,2007,2236,2271,2316,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.946091335445196,69.84851761695327,ID_fxPuch
441,2671,2068,736,968,1118,1349,1765,1977,2262,2272,2316,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.9460916296518,69.84860838185296,ID_fxPuch
441,2754,2083,736,937,1138,1409,1774,2007,2230,2271,2316,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.946000904613015,69.84851069049367,ID_fxPuch
441,2671,2068,762,972,1132,1349,1765,1977,2244,2272,2316,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94600119881628,69.8486014553726,ID_fxPuch
298,2715,1929,567,805,1022,1429,1950,2135,2170,2425,2386,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.95479120916873,69.85490124712594,ID_A6wLir
296,2636,1844,580,835,1032,1437,1858,2062,2134,2371,2292,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.95470048489476,69.85480354469783,ID_A6wLir
298,2715,1929,559,801,983,1429,1950,2135,2188,2425,2386,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.954700778166654,69.85489431168187,ID_A6wLir
165,1426,943,266,412,430,783,1412,1773,1670,1948,1941,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.944378101936664,69.90700638615874,ID_CuZKT3
165,1727,1053,255,397,483,821,1515,1702,1624,1914,1941,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.944287668992686,69.9069994479762,ID_CuZKT3
165,1375,886,233,371,377,725,1428,1737,1812,1895,1941,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94428795010813,69.90709021353311,ID_CuZKT3
211,2045,1246,307,510,592,839,1493,1732,1890,2065,2406,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94457411973296,69.91192160854928,ID_KEFO4q
211,2438,1542,440,658,803,1140,1792,2101,2178,2384,2406,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94457439976966,69.91201237425707,ID_KEFO4q
155,2345,1513,431,658,856,1151,1738,1981,2202,2250,2300,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94448396665183,69.91200543477393,ID_KEFO4q
411,2535,1897,530,771,948,1282,1668,1876,2106,2177,2405,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94991946860318,69.91550802220407,ID_mWVuVy
411,2535,1897,554,814,1048,1282,1668,1876,2202,2177,2405,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.949829035401876,69.91550107728881,ID_mWVuVy
380,3080,2259,639,933,1248,1648,1969,2217,2256,2562,2450,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.95767342946136,69.90857178213813,ID_pQborq
380,2938,2171,582,881,1164,1556,1866,2080,2216,2390,2450,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.95767371092661,69.90866255077628,ID_pQborq
380,3080,2259,634,938,1230,1648,1969,2217,2216,2562,2450,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.957582996558514,69.90856483205562,ID_pQborq
380,2938,2171,568,835,1110,1556,1866,2080,2126,2390,2450,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.95758327802059,69.908655600673,ID_pQborq
264,2515,1713,576,858,1422,1305,2115,2429,2548,2645,2644,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.961183240821924,69.93270835993198,ID_J4pdbr
264,2515,1713,444,658,713,1305,2115,2429,2548,2645,2644,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.9611835170966,69.93279912978309,ID_J4pdbr
264,2515,1713,493,691,899,1305,2115,2429,2378,2645,2644,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.961092807105985,69.93270140134136,ID_J4pdbr
264,2515,1713,456,671,762,1305,2115,2429,2552,2645,2644,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.961093083377534,69.93279217117173,ID_J4pdbr
342,3229,2464,630,917,1250,1578,1836,2048,2200,2424,2492,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.96124483137546,69.92327526059438,ID_1NmLLy
342,3229,2464,697,971,1354,1578,1836,2048,2158,2424,2492,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.961245109753655,69.92336603030074,ID_1NmLLy
168,1992,1134,324,514,562,959,1887,2267,2430,2623,2440,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.955430929223915,69.94397232412327,ID_DLcbbU
168,1992,1134,386,571,673,959,1887,2267,2468,2623,2440,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.95534049508106,69.94396536798678,ID_DLcbbU
173,2162,1255,315,525,551,1027,1743,2112,2344,2427,2445,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94991604717232,70.0057102766738,ID_FvoPsZ
173,2162,1255,298,513,553,1027,1743,2112,2264,2427,2445,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.949916306633526,70.00580104510075,ID_FvoPsZ
173,2130,1202,306,510,530,982,1734,2067,2204,2380,2445,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.94982587039793,70.00579407980013,ID_FvoPsZ
130,1525,827,200,383,287,801,1968,2367,2642,2592,2497,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.95200126715157,70.00768587862484,ID_TCUOmU
130,1525,827,241,437,324,801,1968,2367,2502,2592,2497,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.95191083086965,70.00767891108221,ID_TCUOmU
205,1763,1190,366,537,639,960,1657,1860,2046,2187,2200,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97222848452415,69.85133965247164,ID_YJF0vo
205,1763,1190,339,565,631,960,1657,1860,2100,2187,2200,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.972228779510985,69.85143042339756,ID_YJF0vo
205,1951,1375,405,577,725,991,1600,1874,1776,2065,2200,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97213805378078,69.85133270271687,ID_YJF0vo
205,1951,1375,442,603,748,991,1600,1874,1930,2065,2200,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97213834876428,69.85142347362196,ID_YJF0vo
507,2720,2056,657,924,1152,1417,1812,2273,2252,2557,2826,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.96826393594602,69.88370430242884,ID_GROY2x
507,2720,2056,453,654,810,1417,1812,2273,1852,2557,2826,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.96826422350687,69.88379507304649,ID_GROY2x
507,2720,2056,535,820,996,1417,1812,2273,2202,2557,2826,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.96817350400095,69.88369734877978,ID_GROY2x
507,2720,2056,368,549,619,1417,1812,2273,2046,2557,2826,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.968173791558556,69.8837881193766,ID_GROY2x
215,2191,1335,303,495,657,960,1576,1781,2000,2099,2203,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97235889977034,69.89209597446518,ID_EiyfkC
215,2398,1504,354,517,706,1039,1564,1836,2000,2170,2203,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97226818163174,69.89199824367844,ID_EiyfkC
215,2398,1504,368,532,664,1039,1564,1836,1964,2170,2203,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97226846755581,69.89208901536085,ID_EiyfkC
428,2935,2126,564,763,921,1339,1797,2045,2116,2379,2532,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.9768052113466,69.89724802542162,ID_vpOsjC
428,2935,2126,601,849,1042,1339,1797,2045,2228,2379,2532,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97680549633929,69.89733879823552,ID_vpOsjC
428,2935,2126,597,822,982,1339,1797,2045,1958,2379,2532,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97671477898159,69.89724106128945,ID_vpOsjC
428,2935,2126,663,828,1032,1339,1797,2045,1976,2379,2532,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97671506397106,69.89733183408254,ID_vpOsjC
347,2797,1915,603,866,1108,1402,1984,2290,2412,2625,2602,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97022550379727,69.93304153620718,ID_AT7hNC
347,2797,1915,480,737,868,1402,1984,2290,2206,2625,2602,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97022578046491,69.93313230813027,ID_AT7hNC
347,2797,1915,534,799,996,1402,1984,2290,2466,2625,2602,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.970135070134816,69.93303456968148,ID_AT7hNC
347,2797,1915,477,700,860,1402,1984,2290,2426,2625,2602,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.970135346799324,69.93312534158375,ID_AT7hNC
337,3093,2107,584,812,1036,1473,2077,2349,2488,2706,2584,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97810705302989,69.9381866194876,ID_KZd7pC
337,3087,2091,561,831,1072,1503,2013,2307,2446,2686,2584,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97801634330288,69.93808887115544,ID_KZd7pC
337,2985,1985,557,803,1001,1381,2016,2359,2476,2703,2584,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97801661924731,69.93817964494461,ID_KZd7pC
441,3230,2402,780,1086,1464,1744,2198,2450,2622,2796,2919,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.9662767194387,69.9427199052611,ID_Nj2IEg
441,3230,2402,591,902,1156,1744,2198,2450,2534,2796,2919,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.966276993745986,69.9428106764417,ID_Nj2IEg
441,3230,2402,753,1070,1406,1744,2198,2450,2670,2796,2919,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.966186285416164,69.94271293997745,ID_Nj2IEg
544,3468,2522,702,1044,1270,1796,2356,2642,2858,3016,2958,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.9706538771823,69.95512704644642,ID_xEL7zX
528,3465,2551,775,1092,1390,1936,2403,2712,2932,3107,2946,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97065414894891,69.955217818829,ID_xEL7zX
544,3468,2522,803,1160,1438,1796,2356,2642,2972,3016,2958,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.970563442769574,69.95512007454764,ID_xEL7zX
528,3465,2551,830,1212,1520,1936,2403,2712,2912,3107,2946,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.97056371453313,69.95521084690941,ID_xEL7zX
247,1950,1237,263,456,488,856,1622,1916,2174,2233,2454,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.98294864906052,69.86741023866163,ID_uDFxR1
247,1950,1237,331,523,530,856,1622,1916,2118,2233,2454,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.98294894103826,69.86750101234358,ID_uDFxR1
1109,2530,1648,1001,1330,1618,1648,2499,3283,3520,3483,3894,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.602109340567075,70.01832420415683,ID_iezUXF
1109,2530,1648,729,894,974,1648,2499,3283,2888,3483,3894,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.602109580489156,70.01841489529855,ID_iezUXF
1109,2530,1648,714,811,829,1648,2499,3283,3040,3483,3894,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.60201914148297,70.01840823004724,ID_iezUXF
2566,3839,3673,1898,2684,3190,3213,4102,4550,3858,4878,4095,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.61498227950476,70.03088031809365,ID_DB0mPi
2566,3839,3673,1936,2662,3090,3213,4102,4550,3886,4878,4095,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.61498251735528,70.03097101222582,ID_DB0mPi
2059,2853,2407,1926,2236,2308,2276,2885,3179,3090,3353,3347,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.63296153550762,70.06004873687284,ID_XamcAg
380,1322,873,543,637,604,905,1386,1597,1630,1775,2151,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.68947477622591,70.0597170977149,ID_mc4uY5
380,1180,759,418,498,479,762,1443,1705,1646,1876,2151,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.68947501136898,70.05980780857305,ID_mc4uY5
445,1494,1015,583,688,709,998,1369,1582,1672,1699,2037,5.720665,36.4115678282,12.920962,135.0,Sentinel-2B,2019-12-18,39.68938433652734,70.05971034741168,ID_mc4uY5
